# BTE HeatFlux PeriodicBC IC_fneq IC_T Total
0.001251 0.000892 0.000168 0.000133 0.000261 0.002706
0.001316 0.000902 0.000119 0.000085 0.000275 0.002697
0.001259 0.000888 0.000167 0.000107 0.000267 0.002689
0.001269 0.000883 0.000154 0.000092 0.000295 0.002694
0.001274 0.000886 0.000180 0.000086 0.000281 0.002708
0.001241 0.000869 0.000185 0.000106 0.000315 0.002717
0.001259 0.000876 0.000196 0.000085 0.000288 0.002703
0.001241 0.000862 0.000163 0.000094 0.000303 0.002663
0.001221 0.000859 0.000165 0.000100 0.000266 0.002611
0.001251 0.000861 0.000110 0.000084 0.000265 0.002571
0.001189 0.000843 0.000138 0.000127 0.000256 0.002553
0.001247 0.000855 0.000109 0.000085 0.000255 0.002551
0.001181 0.000833 0.000141 0.000122 0.000271 0.002548
0.001215 0.000841 0.000137 0.000084 0.000261 0.002538
0.001195 0.000830 0.000133 0.000090 0.000276 0.002524
0.001170 0.000824 0.000152 0.000108 0.000259 0.002512
0.001214 0.000829 0.000109 0.000085 0.000266 0.002503
0.001133 0.000807 0.000157 0.000144 0.000253 0.002494
0.001214 0.000823 0.000095 0.000090 0.000256 0.002478
0.001127 0.000799 0.000142 0.000129 0.000250 0.002447
0.001173 0.000806 0.000101 0.000083 0.000252 0.002416
0.001152 0.000798 0.000110 0.000087 0.000249 0.002396
0.001123 0.000787 0.000123 0.000109 0.000249 0.002392
0.001168 0.000795 0.000094 0.000083 0.000249 0.002390
0.001098 0.000775 0.000135 0.000125 0.000248 0.002381
0.001150 0.000784 0.000097 0.000082 0.000251 0.002365
0.001105 0.000771 0.000126 0.000099 0.000248 0.002350
0.001110 0.000767 0.000118 0.000089 0.000262 0.002347
0.001118 0.000769 0.000134 0.000082 0.000257 0.002360
0.001083 0.000753 0.000158 0.000105 0.000289 0.002387
0.001109 0.000762 0.000193 0.000081 0.000287 0.002432
0.001083 0.000746 0.000222 0.000096 0.000343 0.002490
0.001077 0.000750 0.000286 0.000089 0.000329 0.002531
0.001100 0.000744 0.000224 0.000082 0.000354 0.002504
0.001033 0.000732 0.000219 0.000133 0.000279 0.002397
0.001113 0.000746 0.000091 0.000096 0.000253 0.002299
0.001013 0.000717 0.000132 0.000165 0.000250 0.002277
0.001085 0.000736 0.000136 0.000084 0.000261 0.002301
0.001045 0.000717 0.000159 0.000092 0.000297 0.002309
0.001018 0.000713 0.000176 0.000116 0.000263 0.002285
0.001083 0.000723 0.000094 0.000094 0.000254 0.002248
0.000986 0.000696 0.000131 0.000157 0.000239 0.002210
0.001052 0.000712 0.000100 0.000080 0.000241 0.002186
0.001026 0.000700 0.000118 0.000082 0.000264 0.002190
0.000984 0.000689 0.000154 0.000132 0.000249 0.002208
0.001056 0.000703 0.000092 0.000091 0.000250 0.002193
0.000974 0.000681 0.000127 0.000119 0.000235 0.002136
0.001001 0.000685 0.000093 0.000085 0.000234 0.002099
0.001017 0.000686 0.000088 0.000080 0.000242 0.002113
0.000954 0.000669 0.000141 0.000130 0.000239 0.002133
0.001011 0.000679 0.000097 0.000080 0.000250 0.002117
0.000970 0.000668 0.000118 0.000086 0.000237 0.002081
0.000956 0.000660 0.000104 0.000101 0.000240 0.002061
0.000993 0.000668 0.000081 0.000079 0.000231 0.002053
0.000940 0.000652 0.000112 0.000104 0.000231 0.002038
0.000962 0.000655 0.000090 0.000082 0.000238 0.002026
0.000961 0.000654 0.000101 0.000079 0.000234 0.002029
0.000926 0.000640 0.000116 0.000102 0.000247 0.002030
0.000957 0.000648 0.000097 0.000078 0.000234 0.002015
0.000928 0.000636 0.000098 0.000088 0.000239 0.001989
0.000921 0.000633 0.000101 0.000088 0.000228 0.001972
0.000942 0.000636 0.000078 0.000078 0.000228 0.001962
0.000901 0.000622 0.000099 0.000101 0.000227 0.001951
0.000925 0.000627 0.000083 0.000077 0.000225 0.001937
0.000908 0.000619 0.000085 0.000087 0.000228 0.001926
0.000896 0.000615 0.000099 0.000087 0.000225 0.001921
0.000912 0.000616 0.000082 0.000077 0.000231 0.001919
0.000880 0.000605 0.000104 0.000101 0.000227 0.001917
0.000901 0.000607 0.000092 0.000076 0.000239 0.001916
0.000877 0.000600 0.000113 0.000094 0.000234 0.001918
0.000883 0.000597 0.000114 0.000079 0.000256 0.001929
0.000875 0.000596 0.000147 0.000081 0.000253 0.001952
0.000869 0.000587 0.000158 0.000086 0.000289 0.001989
0.000867 0.000591 0.000206 0.000078 0.000285 0.002026
0.000863 0.000581 0.000193 0.000083 0.000319 0.002039
0.000852 0.000582 0.000200 0.000084 0.000282 0.001999
0.000861 0.000578 0.000128 0.000076 0.000270 0.001913
0.000831 0.000570 0.000102 0.000102 0.000224 0.001830
0.000859 0.000577 0.000072 0.000077 0.000217 0.001803
0.000815 0.000560 0.000100 0.000119 0.000235 0.001828
0.000854 0.000573 0.000119 0.000078 0.000240 0.001864
0.000810 0.000554 0.000133 0.000106 0.000264 0.001868
0.000833 0.000563 0.000119 0.000075 0.000238 0.001828
0.000817 0.000554 0.000090 0.000080 0.000232 0.001773
0.000803 0.000549 0.000082 0.000090 0.000213 0.001738
0.000826 0.000555 0.000071 0.000075 0.000213 0.001741
0.000781 0.000537 0.000098 0.000118 0.000229 0.001764
0.000828 0.000553 0.000093 0.000081 0.000226 0.001781
0.000771 0.000531 0.000108 0.000124 0.000238 0.001771
0.000812 0.000545 0.000085 0.000076 0.000219 0.001737
0.000774 0.000529 0.000083 0.000094 0.000218 0.001697
0.000784 0.000532 0.000071 0.000077 0.000209 0.001673
0.000785 0.000531 0.000071 0.000074 0.000209 0.001669
0.000758 0.000519 0.000084 0.000099 0.000218 0.001678
0.000790 0.000530 0.000079 0.000075 0.000215 0.001688
0.000743 0.000511 0.000096 0.000113 0.000226 0.001689
0.000782 0.000524 0.000081 0.000075 0.000215 0.001678
0.000740 0.000507 0.000089 0.000100 0.000221 0.001657
0.000763 0.000515 0.000074 0.000073 0.000209 0.001633
0.000744 0.000506 0.000073 0.000080 0.000210 0.001613
0.000740 0.000504 0.000071 0.000081 0.000204 0.001600
0.000750 0.000505 0.000062 0.000072 0.000204 0.001593
0.000719 0.000494 0.000077 0.000099 0.000204 0.001592
0.000753 0.000504 0.000059 0.000075 0.000202 0.001594
0.000702 0.000485 0.000084 0.000119 0.000206 0.001596
0.000752 0.000501 0.000060 0.000081 0.000202 0.001596
0.000692 0.000479 0.000085 0.000127 0.000207 0.001589
0.000740 0.000494 0.000061 0.000077 0.000202 0.001575
0.000694 0.000476 0.000078 0.000101 0.000208 0.001557
0.000715 0.000483 0.000071 0.000071 0.000203 0.001544
0.000706 0.000477 0.000076 0.000074 0.000214 0.001546
0.000688 0.000471 0.000105 0.000091 0.000214 0.001569
0.000719 0.000477 0.000112 0.000074 0.000246 0.001628
0.000669 0.000462 0.000215 0.000126 0.000271 0.001743
0.000725 0.000475 0.000275 0.000087 0.000369 0.001931
0.000663 0.000458 0.000435 0.000135 0.000420 0.002113
0.000708 0.000466 0.000367 0.000077 0.000454 0.002073
0.000670 0.000458 0.000205 0.000091 0.000288 0.001712
0.000673 0.000457 0.000061 0.000074 0.000197 0.001461
0.000683 0.000457 0.000135 0.000070 0.000265 0.001609
0.000655 0.000449 0.000274 0.000106 0.000327 0.001811
0.000689 0.000457 0.000169 0.000075 0.000298 0.001688
0.000644 0.000443 0.000075 0.000104 0.000194 0.001460
0.000667 0.000452 0.000105 0.000068 0.000219 0.001511
0.000663 0.000444 0.000171 0.000072 0.000295 0.001645
0.000640 0.000440 0.000146 0.000092 0.000236 0.001554
0.000666 0.000448 0.000052 0.000073 0.000190 0.001429
0.000630 0.000431 0.000097 0.000111 0.000225 0.001494
0.000655 0.000445 0.000141 0.000068 0.000242 0.001552
0.000635 0.000434 0.000086 0.000076 0.000221 0.001451
0.000626 0.000431 0.000059 0.000084 0.000187 0.001388
0.000647 0.000440 0.000092 0.000070 0.000211 0.001459
0.000610 0.000422 0.000108 0.000106 0.000236 0.001484
0.000637 0.000435 0.000068 0.000068 0.000193 0.001401
0.000616 0.000425 0.000060 0.000079 0.000185 0.001366
0.000614 0.000422 0.000084 0.000075 0.000216 0.001411
0.000624 0.000428 0.000091 0.000067 0.000205 0.001414
0.000601 0.000416 0.000062 0.000092 0.000190 0.001361
0.000617 0.000423 0.000055 0.000067 0.000187 0.001349
0.000598 0.000415 0.000086 0.000084 0.000196 0.001378
0.000609 0.000417 0.000072 0.000068 0.000205 0.001370
0.000596 0.000413 0.000065 0.000072 0.000182 0.001328
0.000597 0.000412 0.000055 0.000072 0.000180 0.001315
0.000596 0.000410 0.000064 0.000068 0.000196 0.001334
0.000585 0.000406 0.000078 0.000076 0.000189 0.001334
0.000595 0.000409 0.000054 0.000066 0.000184 0.001309
0.000574 0.000400 0.000059 0.000084 0.000178 0.001296
0.000593 0.000408 0.000056 0.000066 0.000180 0.001304
0.000566 0.000395 0.000066 0.000093 0.000190 0.001309
0.000588 0.000405 0.000056 0.000067 0.000179 0.001295
0.000561 0.000392 0.000054 0.000095 0.000176 0.001278
0.000581 0.000401 0.000049 0.000066 0.000178 0.001274
0.000556 0.000390 0.000064 0.000090 0.000178 0.001278
0.000575 0.000397 0.000054 0.000066 0.000183 0.001275
0.000549 0.000386 0.000066 0.000088 0.000174 0.001263
0.000572 0.000395 0.000046 0.000066 0.000172 0.001251
0.000541 0.000381 0.000058 0.000093 0.000174 0.001247
0.000567 0.000393 0.000049 0.000067 0.000173 0.001249
0.000536 0.000377 0.000056 0.000101 0.000176 0.001247
0.000562 0.000390 0.000048 0.000068 0.000171 0.001239
0.000530 0.000374 0.000053 0.000101 0.000171 0.001229
0.000555 0.000386 0.000043 0.000067 0.000169 0.001221
0.000526 0.000372 0.000058 0.000091 0.000169 0.001216
0.000547 0.000381 0.000048 0.000064 0.000172 0.001213
0.000523 0.000370 0.000062 0.000082 0.000169 0.001208
0.000539 0.000377 0.000048 0.000063 0.000171 0.001199
0.000520 0.000368 0.000054 0.000080 0.000167 0.001188
0.000532 0.000374 0.000045 0.000062 0.000167 0.001179
0.000516 0.000365 0.000048 0.000079 0.000165 0.001173
0.000526 0.000371 0.000045 0.000062 0.000164 0.001168
0.000510 0.000362 0.000048 0.000078 0.000165 0.001164
0.000521 0.000368 0.000045 0.000062 0.000164 0.001160
0.000502 0.000359 0.000051 0.000079 0.000166 0.001158
0.000519 0.000367 0.000045 0.000063 0.000163 0.001156
0.000493 0.000354 0.000054 0.000090 0.000166 0.001156
0.000520 0.000368 0.000042 0.000068 0.000162 0.001160
0.000480 0.000347 0.000055 0.000124 0.000164 0.001170
0.000526 0.000370 0.000039 0.000094 0.000160 0.001190
0.000467 0.000340 0.000059 0.000177 0.000161 0.001205
0.000526 0.000370 0.000037 0.000106 0.000158 0.001197
0.000470 0.000341 0.000058 0.000123 0.000159 0.001152
0.000497 0.000354 0.000042 0.000061 0.000157 0.001111
0.000494 0.000353 0.000043 0.000060 0.000157 0.001108
0.000467 0.000338 0.000051 0.000115 0.000158 0.001129
0.000506 0.000358 0.000041 0.000077 0.000157 0.001139
0.000464 0.000337 0.000061 0.000097 0.000166 0.001124
0.000486 0.000347 0.000051 0.000061 0.000164 0.001109
0.000480 0.000345 0.000057 0.000059 0.000183 0.001124
0.000462 0.000335 0.000100 0.000097 0.000192 0.001187
0.000487 0.000347 0.000158 0.000067 0.000253 0.001313
0.000463 0.000335 0.000313 0.000086 0.000336 0.001535
0.000474 0.000338 0.000443 0.000060 0.000524 0.001839
0.000482 0.000344 0.000466 0.000061 0.000552 0.001904
0.000454 0.000331 0.000219 0.000072 0.000378 0.001453
0.000467 0.000340 0.000039 0.000059 0.000152 0.001057
0.000457 0.000334 0.000167 0.000072 0.000271 0.001302
0.000458 0.000333 0.000276 0.000060 0.000432 0.001559
0.000457 0.000335 0.000150 0.000063 0.000240 0.001245
0.000451 0.000333 0.000042 0.000064 0.000151 0.001040
0.000450 0.000331 0.000163 0.000059 0.000294 0.001297
0.000449 0.000331 0.000198 0.000068 0.000266 0.001312
0.000450 0.000332 0.000052 0.000059 0.000156 0.001049
0.000436 0.000325 0.000086 0.000069 0.000196 0.001112
0.000450 0.000333 0.000166 0.000059 0.000241 0.001249
0.000437 0.000326 0.000075 0.000065 0.000182 0.001085
0.000433 0.000326 0.000053 0.000061 0.000154 0.001026
0.000441 0.000331 0.000119 0.000059 0.000208 0.001158
0.000427 0.000322 0.000083 0.000069 0.000201 0.001102
0.000433 0.000327 0.000042 0.000057 0.000142 0.001002
0.000428 0.000323 0.000080 0.000071 0.000178 0.001079
0.000429 0.000324 0.000077 0.000057 0.000205 0.001093
0.000420 0.000319 0.000050 0.000067 0.000144 0.001000
0.000431 0.000326 0.000052 0.000058 0.000155 0.001021
0.000412 0.000316 0.000071 0.000069 0.000196 0.001064
0.000425 0.000324 0.000050 0.000056 0.000149 0.001005
0.000414 0.000316 0.000040 0.000075 0.000141 0.000986
0.000417 0.000321 0.000057 0.000056 0.000177 0.001028
0.000407 0.000313 0.000060 0.000077 0.000154 0.001010
0.000423 0.000323 0.000036 0.000059 0.000137 0.000977
0.000393 0.000307 0.000057 0.000091 0.000156 0.001005
0.000427 0.000326 0.000049 0.000071 0.000152 0.001025
0.000389 0.000302 0.000045 0.000137 0.000140 0.001012
0.000426 0.000327 0.000034 0.000097 0.000141 0.001025
0.000384 0.000299 0.000055 0.000153 0.000145 0.001036
0.000421 0.000322 0.000043 0.000073 0.000146 0.001005
0.000390 0.000305 0.000055 0.000074 0.000134 0.000959
0.000400 0.000309 0.000038 0.000061 0.000136 0.000944
0.000406 0.000314 0.000038 0.000057 0.000145 0.000960
0.000381 0.000299 0.000063 0.000097 0.000135 0.000975
0.000412 0.000318 0.000037 0.000067 0.000131 0.000965
0.000379 0.000298 0.000038 0.000093 0.000137 0.000945
0.000396 0.000309 0.000043 0.000054 0.000133 0.000935
0.000393 0.000306 0.000040 0.000056 0.000131 0.000926
0.000376 0.000298 0.000038 0.000082 0.000131 0.000924
0.000398 0.000312 0.000032 0.000064 0.000129 0.000936
0.000373 0.000295 0.000041 0.000095 0.000130 0.000934
0.000388 0.000307 0.000035 0.000054 0.000129 0.000914
0.000379 0.000301 0.000035 0.000057 0.000128 0.000900
0.000374 0.000297 0.000035 0.000069 0.000126 0.000903
0.000384 0.000306 0.000035 0.000056 0.000128 0.000909
0.000365 0.000293 0.000039 0.000082 0.000130 0.000908
0.000384 0.000305 0.000030 0.000055 0.000126 0.000900
0.000365 0.000295 0.000036 0.000065 0.000127 0.000888
0.000371 0.000298 0.000032 0.000055 0.000126 0.000882
0.000373 0.000299 0.000031 0.000054 0.000126 0.000883
0.000358 0.000292 0.000035 0.000068 0.000130 0.000884
0.000374 0.000301 0.000029 0.000054 0.000123 0.000881
0.000357 0.000290 0.000033 0.000076 0.000122 0.000877
0.000367 0.000299 0.000030 0.000053 0.000126 0.000874
0.000357 0.000290 0.000033 0.000066 0.000122 0.000869
0.000361 0.000294 0.000031 0.000053 0.000123 0.000862
0.000356 0.000292 0.000034 0.000056 0.000121 0.000858
0.000356 0.000290 0.000031 0.000058 0.000119 0.000854
0.000357 0.000293 0.000029 0.000052 0.000120 0.000851
0.000348 0.000287 0.000033 0.000064 0.000119 0.000851
0.000358 0.000293 0.000030 0.000052 0.000119 0.000852
0.000343 0.000284 0.000036 0.000070 0.000118 0.000852
0.000356 0.000294 0.000029 0.000054 0.000119 0.000852
0.000339 0.000281 0.000034 0.000081 0.000117 0.000852
0.000356 0.000295 0.000027 0.000059 0.000118 0.000854
0.000333 0.000277 0.000034 0.000097 0.000116 0.000857
0.000356 0.000296 0.000026 0.000066 0.000115 0.000860
0.000328 0.000275 0.000036 0.000107 0.000115 0.000860
0.000355 0.000295 0.000028 0.000066 0.000114 0.000857
0.000327 0.000275 0.000036 0.000093 0.000115 0.000846
0.000347 0.000290 0.000027 0.000054 0.000113 0.000831
0.000330 0.000278 0.000030 0.000065 0.000113 0.000817
0.000335 0.000283 0.000028 0.000051 0.000112 0.000810
0.000336 0.000283 0.000027 0.000051 0.000111 0.000808
0.000325 0.000276 0.000031 0.000067 0.000112 0.000811
0.000339 0.000287 0.000026 0.000053 0.000110 0.000815
0.000318 0.000272 0.000031 0.000086 0.000111 0.000819
0.000339 0.000288 0.000025 0.000059 0.000109 0.000820
0.000315 0.000270 0.000032 0.000089 0.000110 0.000817
0.000334 0.000286 0.000026 0.000055 0.000108 0.000810
0.000315 0.000272 0.000030 0.000073 0.000109 0.000800
0.000327 0.000281 0.000026 0.000049 0.000108 0.000792
0.000317 0.000275 0.000028 0.000056 0.000112 0.000787
0.000320 0.000276 0.000030 0.000053 0.000110 0.000788
0.000318 0.000277 0.000032 0.000049 0.000122 0.000799
0.000314 0.000271 0.000050 0.000064 0.000131 0.000831
0.000319 0.000279 0.000077 0.000051 0.000187 0.000914
0.000312 0.000268 0.000172 0.000082 0.000281 0.001115
0.000321 0.000282 0.000324 0.000061 0.000537 0.001525
0.000317 0.000266 0.000539 0.000108 0.000726 0.001956
0.000329 0.000284 0.000448 0.000075 0.000614 0.001750
0.000297 0.000261 0.000121 0.000119 0.000158 0.000956
0.000327 0.000285 0.000072 0.000064 0.000207 0.000955
0.000305 0.000264 0.000305 0.000074 0.000492 0.001441
0.000319 0.000273 0.000233 0.000049 0.000258 0.001131
0.000316 0.000276 0.000028 0.000048 0.000108 0.000776
0.000298 0.000260 0.000172 0.000087 0.000325 0.001142
0.000328 0.000281 0.000214 0.000063 0.000242 0.001129
0.000297 0.000261 0.000037 0.000092 0.000099 0.000786
0.000310 0.000273 0.000111 0.000048 0.000234 0.000975
0.000306 0.000270 0.000179 0.000050 0.000205 0.001010
0.000295 0.000264 0.000040 0.000065 0.000098 0.000763
0.000307 0.000274 0.000089 0.000051 0.000185 0.000907
0.000290 0.000262 0.000141 0.000076 0.000176 0.000945
0.000302 0.000274 0.000039 0.000049 0.000097 0.000761
0.000290 0.000263 0.000085 0.000057 0.000158 0.000853
0.000296 0.000269 0.000099 0.000047 0.000154 0.000866
0.000293 0.000268 0.000035 0.000049 0.000097 0.000741
0.000285 0.000261 0.000073 0.000058 0.000141 0.000818
0.000298 0.000272 0.000069 0.000048 0.000141 0.000828
0.000281 0.000260 0.000031 0.000075 0.000097 0.000744
0.000290 0.000269 0.000053 0.000047 0.000129 0.000788
0.000285 0.000262 0.000056 0.000056 0.000132 0.000791
0.000286 0.000266 0.000031 0.000049 0.000097 0.000728
0.000281 0.000263 0.000041 0.000047 0.000120 0.000752
0.000284 0.000262 0.000046 0.000051 0.000125 0.000768
0.000285 0.000266 0.000029 0.000047 0.000096 0.000723
0.000274 0.000258 0.000031 0.000059 0.000112 0.000735
0.000289 0.000267 0.000037 0.000047 0.000118 0.000758
0.000273 0.000256 0.000027 0.000068 0.000096 0.000720
0.000282 0.000266 0.000023 0.000047 0.000104 0.000721
0.000275 0.000256 0.000040 0.000061 0.000111 0.000743
0.000280 0.000265 0.000027 0.000046 0.000096 0.000714
0.000269 0.000255 0.000024 0.000063 0.000097 0.000708
0.000282 0.000265 0.000029 0.000046 0.000104 0.000726
0.000267 0.000254 0.000029 0.000063 0.000096 0.000709
0.000276 0.000263 0.000022 0.000045 0.000091 0.000698
0.000270 0.000254 0.000031 0.000060 0.000096 0.000710
0.000275 0.000262 0.000028 0.000046 0.000095 0.000707
0.000263 0.000252 0.000027 0.000067 0.000088 0.000696
0.000278 0.000264 0.000022 0.000048 0.000089 0.000702
0.000260 0.000249 0.000031 0.000079 0.000094 0.000711
0.000277 0.000266 0.000026 0.000056 0.000086 0.000711
0.000257 0.000245 0.000027 0.000102 0.000085 0.000716
0.000279 0.000269 0.000024 0.000073 0.000090 0.000735
0.000251 0.000242 0.000034 0.000126 0.000086 0.000739
0.000278 0.000268 0.000021 0.000073 0.000084 0.000724
0.000254 0.000245 0.000028 0.000091 0.000085 0.000702
0.000268 0.000260 0.000025 0.000045 0.000085 0.000682
0.000261 0.000253 0.000023 0.000045 0.000085 0.000668
0.000257 0.000248 0.000024 0.000060 0.000082 0.000671
0.000269 0.000262 0.000022 0.000052 0.000082 0.000687
0.000249 0.000242 0.000026 0.000093 0.000085 0.000695
0.000269 0.000262 0.000020 0.000056 0.000081 0.000687
0.000251 0.000245 0.000023 0.000070 0.000081 0.000670
0.000258 0.000254 0.000022 0.000042 0.000081 0.000658
0.000258 0.000253 0.000023 0.000042 0.000081 0.000656
0.000249 0.000246 0.000022 0.000060 0.000082 0.000659
0.000261 0.000258 0.000020 0.000047 0.000079 0.000665
0.000246 0.000243 0.000027 0.000074 0.000079 0.000668
0.000259 0.000257 0.000021 0.000047 0.000080 0.000664
0.000246 0.000244 0.000023 0.000061 0.000078 0.000654
0.000252 0.000252 0.000021 0.000042 0.000078 0.000644
0.000249 0.000249 0.000020 0.000044 0.000077 0.000640
0.000246 0.000246 0.000022 0.000051 0.000077 0.000641
0.000252 0.000253 0.000020 0.000043 0.000077 0.000645
0.000242 0.000242 0.000022 0.000065 0.000076 0.000647
0.000251 0.000255 0.000019 0.000046 0.000076 0.000647
0.000239 0.000241 0.000023 0.000067 0.000075 0.000645
0.000250 0.000253 0.000020 0.000044 0.000075 0.000641
0.000238 0.000242 0.000021 0.000059 0.000076 0.000637
0.000247 0.000250 0.000019 0.000041 0.000074 0.000632
0.000239 0.000244 0.000021 0.000049 0.000075 0.000627
0.000242 0.000247 0.000020 0.000042 0.000073 0.000623
0.000240 0.000246 0.000020 0.000043 0.000073 0.000621
0.000238 0.000244 0.000020 0.000046 0.000073 0.000620
0.000241 0.000247 0.000019 0.000041 0.000072 0.000620
0.000234 0.000241 0.000021 0.000051 0.000073 0.000620
0.000241 0.000249 0.000019 0.000041 0.000071 0.000622
0.000231 0.000238 0.000022 0.000063 0.000072 0.000625
0.000243 0.000252 0.000018 0.000048 0.000070 0.000631
0.000226 0.000233 0.000023 0.000091 0.000071 0.000643
0.000246 0.000257 0.000019 0.000072 0.000069 0.000663
0.000221 0.000227 0.000027 0.000142 0.000069 0.000686
0.000249 0.000260 0.000022 0.000101 0.000069 0.000701
0.000220 0.000227 0.000030 0.000137 0.000069 0.000682
0.000241 0.000252 0.000022 0.000055 0.000068 0.000638
